Java HotSpot(TM) 64-Bit Server VM (25.131-b11) for bsd-amd64 JRE (1.8.0_131-b11), built on Mar 15 2017 01:32:22 by "java_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(783600k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=1073741824 -XX:MaxHeapSize=1073741824 -XX:MaxNewSize=524288 -XX:NewSize=524288 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseSerialGC 
3.167: [GC (Allocation Failure) 3.167: [DefNew: 448K->63K(448K), 0.0017095 secs] 119706K->119700K(1048512K), 0.0017671 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.175: [GC (Allocation Failure) 3.175: [DefNew: 447K->64K(448K), 0.0021950 secs] 120084K->120079K(1048512K), 0.0022840 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
3.185: [GC (Allocation Failure) 3.185: [DefNew: 448K->63K(448K), 0.0015252 secs] 120463K->120459K(1048512K), 0.0015745 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.195: [GC (Allocation Failure) 3.195: [DefNew: 447K->63K(448K), 0.0014025 secs] 120843K->120837K(1048512K), 0.0014440 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.204: [GC (Allocation Failure) 3.204: [DefNew: 447K->64K(448K), 0.0018206 secs] 121221K->121215K(1048512K), 0.0018884 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
3.214: [GC (Allocation Failure) 3.214: [DefNew: 448K->63K(448K), 0.0017267 secs] 121599K->121595K(1048512K), 0.0017713 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.225: [GC (Allocation Failure) 3.225: [DefNew: 447K->63K(448K), 0.0021818 secs] 121979K->121973K(1048512K), 0.0022661 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
3.235: [GC (Allocation Failure) 3.236: [DefNew: 447K->64K(448K), 0.0022015 secs] 122357K->122352K(1048512K), 0.0022688 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.247: [GC (Allocation Failure) 3.247: [DefNew: 448K->64K(448K), 0.0022194 secs] 122736K->122732K(1048512K), 0.0022952 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.258: [GC (Allocation Failure) 3.258: [DefNew: 447K->64K(448K), 0.0020701 secs] 123116K->123108K(1048512K), 0.0021391 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.269: [GC (Allocation Failure) 3.269: [DefNew: 448K->63K(448K), 0.0018719 secs] 123492K->123487K(1048512K), 0.0019425 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
3.280: [GC (Allocation Failure) 3.280: [DefNew: 447K->64K(448K), 0.0022453 secs] 123871K->123867K(1048512K), 0.0023122 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.290: [GC (Allocation Failure) 3.290: [DefNew: 448K->63K(448K), 0.0022982 secs] 124251K->124246K(1048512K), 0.0023682 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.301: [GC (Allocation Failure) 3.301: [DefNew: 447K->64K(448K), 0.0025659 secs] 124630K->124624K(1048512K), 0.0026369 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.314: [GC (Allocation Failure) 3.314: [DefNew: 448K->63K(448K), 0.0024338 secs] 125008K->125003K(1048512K), 0.0025059 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
3.324: [GC (Allocation Failure) 3.324: [DefNew: 447K->63K(448K), 0.0022196 secs] 125387K->125382K(1048512K), 0.0022939 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
3.335: [GC (Allocation Failure) 3.335: [DefNew: 447K->63K(448K), 0.0022386 secs] 125766K->125762K(1048512K), 0.0023348 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.346: [GC (Allocation Failure) 3.346: [DefNew: 447K->63K(448K), 0.0018878 secs] 126146K->126140K(1048512K), 0.0019706 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.355: [GC (Allocation Failure) 3.355: [DefNew: 447K->63K(448K), 0.0021813 secs] 126524K->126518K(1048512K), 0.0022325 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
3.367: [GC (Allocation Failure) 3.367: [DefNew: 447K->63K(448K), 0.0021414 secs] 126902K->126895K(1048512K), 0.0022326 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.379: [GC (Allocation Failure) 3.379: [DefNew: 447K->63K(448K), 0.0022598 secs] 127279K->127275K(1048512K), 0.0023678 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.390: [GC (Allocation Failure) 3.390: [DefNew: 447K->64K(448K), 0.0024772 secs] 127659K->127653K(1048512K), 0.0025384 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
3.402: [GC (Allocation Failure) 3.402: [DefNew: 448K->63K(448K), 0.0023491 secs] 128037K->128033K(1048512K), 0.0024503 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
3.414: [GC (Allocation Failure) 3.414: [DefNew: 447K->63K(448K), 0.0018800 secs] 128417K->128412K(1048512K), 0.0019247 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
3.423: [GC (Allocation Failure) 3.423: [DefNew: 447K->63K(448K), 0.0019257 secs] 128796K->128791K(1048512K), 0.0019896 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
3.434: [GC (Allocation Failure) 3.434: [DefNew: 447K->64K(448K), 0.0016937 secs] 129175K->129169K(1048512K), 0.0017513 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.444: [GC (Allocation Failure) 3.444: [DefNew: 448K->64K(448K), 0.0018757 secs] 129553K->129549K(1048512K), 0.0019281 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
3.455: [GC (Allocation Failure) 3.455: [DefNew: 448K->64K(448K), 0.0019774 secs] 129933K->129927K(1048512K), 0.0020606 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
3.465: [GC (Allocation Failure) 3.465: [DefNew: 448K->64K(448K), 0.0016999 secs] 130311K->130304K(1048512K), 0.0017665 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.475: [GC (Allocation Failure) 3.475: [DefNew: 448K->63K(448K), 0.0018018 secs] 130688K->130683K(1048512K), 0.0018747 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.486: [GC (Allocation Failure) 3.486: [DefNew: 447K->63K(448K), 0.0018295 secs] 131067K->131063K(1048512K), 0.0018816 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.496: [GC (Allocation Failure) 3.496: [DefNew: 447K->63K(448K), 0.0019234 secs] 131447K->131443K(1048512K), 0.0019971 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.505: [GC (Allocation Failure) 3.505: [DefNew: 447K->64K(448K), 0.0018027 secs] 131827K->131821K(1048512K), 0.0018723 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
3.517: [GC (Allocation Failure) 3.517: [DefNew: 448K->64K(448K), 0.0024004 secs] 132205K->132199K(1048512K), 0.0024760 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.528: [GC (Allocation Failure) 3.528: [DefNew: 448K->63K(448K), 0.0022922 secs] 132583K->132578K(1048512K), 0.0023672 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.538: [GC (Allocation Failure) 3.538: [DefNew: 447K->63K(448K), 0.0021988 secs] 132962K->132958K(1048512K), 0.0022641 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.550: [GC (Allocation Failure) 3.550: [DefNew: 447K->63K(448K), 0.0022675 secs] 133342K->133336K(1048512K), 0.0023341 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
3.560: [GC (Allocation Failure) 3.560: [DefNew: 447K->64K(448K), 0.0023425 secs] 133720K->133714K(1048512K), 0.0024109 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.571: [GC (Allocation Failure) 3.571: [DefNew: 448K->64K(448K), 0.0021769 secs] 134098K->134092K(1048512K), 0.0022389 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.583: [GC (Allocation Failure) 3.583: [DefNew: 448K->63K(448K), 0.0024097 secs] 134476K->134471K(1048512K), 0.0024792 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
3.594: [GC (Allocation Failure) 3.594: [DefNew: 447K->63K(448K), 0.0024344 secs] 134855K->134850K(1048512K), 0.0025038 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
3.605: [GC (Allocation Failure) 3.605: [DefNew: 447K->63K(448K), 0.0019826 secs] 135234K->135229K(1048512K), 0.0020476 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.616: [GC (Allocation Failure) 3.616: [DefNew: 447K->63K(448K), 0.0021157 secs] 135613K->135609K(1048512K), 0.0021705 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.627: [GC (Allocation Failure) 3.627: [DefNew: 447K->63K(448K), 0.0022542 secs] 135993K->135987K(1048512K), 0.0023206 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.638: [GC (Allocation Failure) 3.639: [DefNew: 447K->63K(448K), 0.0024247 secs] 136371K->136365K(1048512K), 0.0024872 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
3.650: [GC (Allocation Failure) 3.650: [DefNew: 447K->64K(448K), 0.0024591 secs] 136749K->136745K(1048512K), 0.0025214 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.660: [GC (Allocation Failure) 3.660: [DefNew: 448K->63K(448K), 0.0020155 secs] 137129K->137123K(1048512K), 0.0020635 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
3.670: [GC (Allocation Failure) 3.671: [DefNew: 447K->63K(448K), 0.0017863 secs] 137507K->137502K(1048512K), 0.0018408 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.682: [GC (Allocation Failure) 3.682: [DefNew: 447K->63K(448K), 0.0024652 secs] 137886K->137880K(1048512K), 0.0025294 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
3.693: [GC (Allocation Failure) 3.693: [DefNew: 447K->64K(448K), 0.0024795 secs] 138264K->138259K(1048512K), 0.0025494 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
3.704: [GC (Allocation Failure) 3.704: [DefNew: 448K->63K(448K), 0.0022419 secs] 138643K->138639K(1048512K), 0.0023108 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
3.714: [GC (Allocation Failure) 3.714: [DefNew: 447K->64K(448K), 0.0019935 secs] 139023K->139016K(1048512K), 0.0020392 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
3.725: [GC (Allocation Failure) 3.725: [DefNew: 448K->63K(448K), 0.0025018 secs] 139400K->139395K(1048512K), 0.0025671 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
3.737: [GC (Allocation Failure) 3.737: [DefNew: 447K->64K(448K), 0.0022523 secs] 139779K->139775K(1048512K), 0.0023237 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.747: [GC (Allocation Failure) 3.747: [DefNew: 448K->64K(448K), 0.0019598 secs] 140159K->140153K(1048512K), 0.0020251 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.758: [GC (Allocation Failure) 3.758: [DefNew: 448K->64K(448K), 0.0021550 secs] 140537K->140532K(1048512K), 0.0022093 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.768: [GC (Allocation Failure) 3.768: [DefNew: 448K->63K(448K), 0.0025437 secs] 140916K->140911K(1048512K), 0.0026154 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
3.779: [GC (Allocation Failure) 3.779: [DefNew: 447K->63K(448K), 0.0024157 secs] 141295K->141287K(1048512K), 0.0025102 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.787: [GC (Allocation Failure) 3.787: [DefNew: 447K->64K(448K), 0.0015357 secs] 141671K->141570K(1048512K), 0.0015746 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.793: [GC (Allocation Failure) 3.793: [DefNew: 448K->64K(448K), 0.0012211 secs] 141954K->141813K(1048512K), 0.0012587 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.802: [GC (Allocation Failure) 3.802: [DefNew: 448K->63K(448K), 0.0016434 secs] 142197K->142154K(1048512K), 0.0017002 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.811: [GC (Allocation Failure) 3.811: [DefNew: 447K->63K(448K), 0.0018122 secs] 142538K->142526K(1048512K), 0.0018536 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.822: [GC (Allocation Failure) 3.822: [DefNew: 447K->64K(448K), 0.0023184 secs] 142910K->142905K(1048512K), 0.0023657 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
3.834: [GC (Allocation Failure) 3.834: [DefNew: 448K->63K(448K), 0.0023290 secs] 143289K->143288K(1048512K), 0.0023922 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
3.846: [GC (Allocation Failure) 3.846: [DefNew: 447K->64K(448K), 0.0024584 secs] 143672K->143665K(1048512K), 0.0025250 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.858: [GC (Allocation Failure) 3.858: [DefNew: 447K->63K(448K), 0.0026106 secs] 144049K->144040K(1048512K), 0.0026751 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
3.869: [GC (Allocation Failure) 3.869: [DefNew: 447K->64K(448K), 0.0022713 secs] 144424K->144414K(1048512K), 0.0023394 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.880: [GC (Allocation Failure) 3.880: [DefNew: 448K->63K(448K), 0.0024144 secs] 144798K->144788K(1048512K), 0.0024861 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.890: [GC (Allocation Failure) 3.890: [DefNew: 447K->64K(448K), 0.0023500 secs] 145172K->145169K(1048512K), 0.0024124 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.903: [GC (Allocation Failure) 3.903: [DefNew: 448K->63K(448K), 0.0024803 secs] 145553K->145551K(1048512K), 0.0025792 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
3.915: [GC (Allocation Failure) 3.915: [DefNew: 447K->63K(448K), 0.0025707 secs] 145935K->145933K(1048512K), 0.0026393 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
3.926: [GC (Allocation Failure) 3.926: [DefNew: 447K->63K(448K), 0.0025014 secs] 146317K->146312K(1048512K), 0.0025661 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.938: [GC (Allocation Failure) 3.938: [DefNew: 447K->63K(448K), 0.0023152 secs] 146696K->146690K(1048512K), 0.0023801 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.949: [GC (Allocation Failure) 3.949: [DefNew: 447K->64K(448K), 0.0023018 secs] 147074K->147068K(1048512K), 0.0023643 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.959: [GC (Allocation Failure) 3.960: [DefNew: 448K->64K(448K), 0.0031057 secs] 147452K->147447K(1048512K), 0.0031797 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
3.972: [GC (Allocation Failure) 3.972: [DefNew: 448K->63K(448K), 0.0023843 secs] 147831K->147826K(1048512K), 0.0024553 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
3.983: [GC (Allocation Failure) 3.984: [DefNew: 447K->63K(448K), 0.0020765 secs] 148210K->148205K(1048512K), 0.0021386 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
3.994: [GC (Allocation Failure) 3.994: [DefNew: 447K->63K(448K), 0.0026025 secs] 148589K->148582K(1048512K), 0.0026936 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
4.007: [GC (Allocation Failure) 4.007: [DefNew: 447K->63K(448K), 0.0027651 secs] 148966K->148961K(1048512K), 0.0028359 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.019: [GC (Allocation Failure) 4.019: [DefNew: 447K->63K(448K), 0.0024689 secs] 149345K->149340K(1048512K), 0.0025365 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.029: [GC (Allocation Failure) 4.029: [DefNew: 447K->63K(448K), 0.0025008 secs] 149724K->149719K(1048512K), 0.0025812 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.041: [GC (Allocation Failure) 4.041: [DefNew: 447K->63K(448K), 0.0025811 secs] 150103K->150098K(1048512K), 0.0026557 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
4.052: [GC (Allocation Failure) 4.052: [DefNew: 447K->63K(448K), 0.0025514 secs] 150482K->150476K(1048512K), 0.0026342 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
4.065: [GC (Allocation Failure) 4.065: [DefNew: 447K->63K(448K), 0.0024933 secs] 150860K->150855K(1048512K), 0.0025705 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.076: [GC (Allocation Failure) 4.076: [DefNew: 447K->63K(448K), 0.0019515 secs] 151239K->151234K(1048512K), 0.0020165 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.086: [GC (Allocation Failure) 4.086: [DefNew: 447K->63K(448K), 0.0017869 secs] 151618K->151613K(1048512K), 0.0018467 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.096: [GC (Allocation Failure) 4.096: [DefNew: 447K->63K(448K), 0.0020563 secs] 151997K->151990K(1048512K), 0.0021138 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
4.107: [GC (Allocation Failure) 4.107: [DefNew: 447K->63K(448K), 0.0017223 secs] 152374K->152368K(1048512K), 0.0017795 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.116: [GC (Allocation Failure) 4.116: [DefNew: 447K->64K(448K), 0.0018656 secs] 152752K->152748K(1048512K), 0.0019225 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.127: [GC (Allocation Failure) 4.127: [DefNew: 448K->63K(448K), 0.0018894 secs] 153132K->153126K(1048512K), 0.0019491 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.138: [GC (Allocation Failure) 4.138: [DefNew: 447K->63K(448K), 0.0024841 secs] 153510K->153505K(1048512K), 0.0025549 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.148: [GC (Allocation Failure) 4.148: [DefNew: 447K->63K(448K), 0.0021355 secs] 153889K->153885K(1048512K), 0.0021919 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.159: [GC (Allocation Failure) 4.159: [DefNew: 447K->63K(448K), 0.0020764 secs] 154269K->154263K(1048512K), 0.0021338 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.169: [GC (Allocation Failure) 4.169: [DefNew: 447K->63K(448K), 0.0018842 secs] 154647K->154641K(1048512K), 0.0019403 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.179: [GC (Allocation Failure) 4.179: [DefNew: 447K->64K(448K), 0.0021000 secs] 155025K->155021K(1048512K), 0.0021674 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
4.190: [GC (Allocation Failure) 4.190: [DefNew: 448K->63K(448K), 0.0018449 secs] 155405K->155399K(1048512K), 0.0019011 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.199: [GC (Allocation Failure) 4.199: [DefNew: 447K->63K(448K), 0.0020363 secs] 155783K->155776K(1048512K), 0.0020962 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.210: [GC (Allocation Failure) 4.210: [DefNew: 447K->63K(448K), 0.0020623 secs] 156160K->156156K(1048512K), 0.0021209 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.221: [GC (Allocation Failure) 4.221: [DefNew: 447K->63K(448K), 0.0022387 secs] 156540K->156534K(1048512K), 0.0023048 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
4.231: [GC (Allocation Failure) 4.231: [DefNew: 447K->63K(448K), 0.0020308 secs] 156918K->156914K(1048512K), 0.0020878 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.241: [GC (Allocation Failure) 4.241: [DefNew: 447K->63K(448K), 0.0020261 secs] 157298K->157294K(1048512K), 0.0020865 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.252: [GC (Allocation Failure) 4.252: [DefNew: 447K->64K(448K), 0.0020979 secs] 157678K->157672K(1048512K), 0.0021744 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
4.262: [GC (Allocation Failure) 4.262: [DefNew: 448K->63K(448K), 0.0018633 secs] 158056K->158050K(1048512K), 0.0019337 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.273: [GC (Allocation Failure) 4.273: [DefNew: 447K->63K(448K), 0.0019931 secs] 158434K->158430K(1048512K), 0.0020542 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
4.283: [GC (Allocation Failure) 4.283: [DefNew: 447K->63K(448K), 0.0022687 secs] 158814K->158808K(1048512K), 0.0023399 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
4.293: [GC (Allocation Failure) 4.294: [DefNew: 447K->63K(448K), 0.0024194 secs] 159192K->159187K(1048512K), 0.0024958 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
4.306: [GC (Allocation Failure) 4.306: [DefNew: 447K->64K(448K), 0.0026210 secs] 159571K->159564K(1048512K), 0.0026903 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.316: [GC (Allocation Failure) 4.316: [DefNew: 448K->63K(448K), 0.0023727 secs] 159948K->159944K(1048512K), 0.0024535 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.329: [GC (Allocation Failure) 4.329: [DefNew: 447K->63K(448K), 0.0025619 secs] 160328K->160323K(1048512K), 0.0026339 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.340: [GC (Allocation Failure) 4.340: [DefNew: 447K->64K(448K), 0.0020230 secs] 160707K->160702K(1048512K), 0.0020744 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.350: [GC (Allocation Failure) 4.350: [DefNew: 448K->64K(448K), 0.0021564 secs] 161086K->161080K(1048512K), 0.0022009 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.361: [GC (Allocation Failure) 4.361: [DefNew: 448K->63K(448K), 0.0024208 secs] 161464K->161460K(1048512K), 0.0024945 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.373: [GC (Allocation Failure) 4.373: [DefNew: 447K->63K(448K), 0.0023621 secs] 161844K->161838K(1048512K), 0.0024292 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
4.384: [GC (Allocation Failure) 4.384: [DefNew: 447K->64K(448K), 0.0027151 secs] 162222K->162217K(1048512K), 0.0027857 secs] [Times: user=0.00 sys=0.01, real=0.01 secs] 
4.396: [GC (Allocation Failure) 4.396: [DefNew: 448K->63K(448K), 0.0023266 secs] 162601K->162597K(1048512K), 0.0023964 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
4.408: [GC (Allocation Failure) 4.408: [DefNew: 447K->64K(448K), 0.0025937 secs] 162980K->162973K(1048512K), 0.0026768 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.419: [GC (Allocation Failure) 4.419: [DefNew: 448K->63K(448K), 0.0023746 secs] 163357K->163351K(1048512K), 0.0024366 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.431: [GC (Allocation Failure) 4.431: [DefNew: 447K->64K(448K), 0.0024314 secs] 163735K->163731K(1048512K), 0.0024968 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.443: [GC (Allocation Failure) 4.444: [DefNew: 448K->63K(448K), 0.0023673 secs] 164115K->164111K(1048512K), 0.0024315 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
4.454: [GC (Allocation Failure) 4.454: [DefNew: 447K->64K(448K), 0.0025379 secs] 164495K->164489K(1048512K), 0.0026032 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
4.466: [GC (Allocation Failure) 4.466: [DefNew: 448K->64K(448K), 0.0025438 secs] 164873K->164867K(1048512K), 0.0026220 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.477: [GC (Allocation Failure) 4.477: [DefNew: 448K->64K(448K), 0.0024703 secs] 165251K->165246K(1048512K), 0.0025480 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
4.489: [GC (Allocation Failure) 4.489: [DefNew: 448K->63K(448K), 0.0027129 secs] 165630K->165626K(1048512K), 0.0027844 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.501: [GC (Allocation Failure) 4.501: [DefNew: 447K->63K(448K), 0.0023669 secs] 166010K->166004K(1048512K), 0.0024355 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.511: [GC (Allocation Failure) 4.511: [DefNew: 447K->64K(448K), 0.0022809 secs] 166388K->166381K(1048512K), 0.0023474 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.523: [GC (Allocation Failure) 4.523: [DefNew: 448K->63K(448K), 0.0022427 secs] 166765K->166760K(1048512K), 0.0023185 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
4.534: [GC (Allocation Failure) 4.534: [DefNew: 447K->63K(448K), 0.0018977 secs] 167144K->167140K(1048512K), 0.0019606 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
4.543: [GC (Allocation Failure) 4.543: [DefNew: 447K->64K(448K), 0.0018519 secs] 167524K->167520K(1048512K), 0.0019087 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
4.554: [GC (Allocation Failure) 4.554: [DefNew: 448K->63K(448K), 0.0019481 secs] 167904K->167898K(1048512K), 0.0020038 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.565: [GC (Allocation Failure) 4.565: [DefNew: 447K->64K(448K), 0.0020195 secs] 168282K->168277K(1048512K), 0.0020738 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
4.574: [GC (Allocation Failure) 4.574: [DefNew: 448K->64K(448K), 0.0021765 secs] 168661K->168656K(1048512K), 0.0022372 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
4.584: [GC (Allocation Failure) 4.584: [DefNew: 448K->63K(448K), 0.0018956 secs] 169040K->169036K(1048512K), 0.0019505 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.595: [GC (Allocation Failure) 4.595: [DefNew: 447K->64K(448K), 0.0023249 secs] 169420K->169414K(1048512K), 0.0024047 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.605: [GC (Allocation Failure) 4.605: [DefNew: 448K->63K(448K), 0.0023626 secs] 169798K->169792K(1048512K), 0.0024468 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.616: [GC (Allocation Failure) 4.616: [DefNew: 447K->63K(448K), 0.0018001 secs] 170176K->170169K(1048512K), 0.0018459 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.625: [GC (Allocation Failure) 4.625: [DefNew: 447K->63K(448K), 0.0018241 secs] 170553K->170549K(1048512K), 0.0018763 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.635: [GC (Allocation Failure) 4.635: [DefNew: 447K->63K(448K), 0.0019977 secs] 170933K->170927K(1048512K), 0.0020575 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.645: [GC (Allocation Failure) 4.645: [DefNew: 447K->63K(448K), 0.0020459 secs] 171311K->171307K(1048512K), 0.0021148 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
